Link_ID,Time,Current_Moving_Average_throughput,Predicted_Moving_Average_throughput
8,301196000.1,0.248957543,0.24394952
8,301196000.2,0.24895988,0.24394503
8,301206000.8,0.248958493,0.24394111
8,301206002.0,0.248966593,0.24397801
8,301206003.1,0.248969566,0.24399163
8,301206004.1,0.248972195,0.24400361
8,301206005.2,0.24897477,0.24401537
8,301216000.2,0.248972166,0.2440335
8,301246000.3,0.248950054,0.24397402
8,301246001.3,0.248952735,0.24398617
8,301246002.4,0.248955178,0.24399735
8,301256000.1,0.248951403,0.24401014
8,301256000.3,0.248956475,0.24403323
8,301286000.2,0.248938085,0.24393469
8,301286000.3,0.248940661,0.24394639
8,301286001.3,0.248943262,0.24395825
8,301286002.3,0.248945837,0.24397
8,301306000.7,0.248935474,0.24391952
8,301306003.3,0.248958412,0.24402414
8,301316000.1,0.248954559,0.24403657
8,301326000.4,0.248949642,0.24404418
8,301326001.4,0.248952217,0.24405599
8,301326002.5,0.248955242,0.24406971
8,301336000.1,0.248950089,0.24407624
8,301336000.3,0.248957496,0.24407725
8,301366000.3,0.248935261,0.2439252
8,301366001.3,0.248937915,0.24393737
8,301366002.4,0.248940622,0.24394974
8,301376000.1,0.248937035,0.24396339
8,301386000.1,0.248931961,0.24392644
8,301406000.2,0.248922609,0.24391688
8,301406002.8,0.248938055,0.24398729
8,301411003.2,0.248960865,0.24410613
8,301411004.3,0.248963783,0.24411945
8,301411005.3,0.248966357,0.24413115
8,301411006.3,0.248969064,0.24414355
8,301426000.1,0.248960819,0.24412213
8,301436000.1,0.248956064,0.24410191
8,301446000.3,0.248950485,0.24410652
8,301446001.3,0.248953085,0.24411835
8,301446002.4,0.248955658,0.24413009
8,301466000.1,0.248943151,0.24392283
8,301476000.1,0.248938237,0.24393052
8,301486000.1,0.248933562,0.24391137
8,301486000.3,0.248936587,0.24392517
8,301486002.5,0.248939451,0.24393822
8,301486003.5,0.248942263,0.24395105
8,301506001.1,0.24893549,0.24395165
8,301506003.0,0.248951992,0.24402682
8,301526000.2,0.248940894,0.24400952
8,301526000.3,0.248944051,0.24402395
8,301526000.3,0.248946943,0.2440371
8,301526001.3,0.248949569,0.24404909
8,301526003.6,0.248952724,0.24406342
8,301556000.2,0.248933319,0.24402034
8,301566000.3,0.248927903,0.2439301
8,301566001.3,0.248930634,0.24394253
8,301566002.4,0.248933525,0.24395572
8,301576000.1,0.248928509,0.24396288
8,301596000.2,0.248918288,0.24391347
8,301611001.8,0.248921079,0.2439517
8,301611003.7,0.248941979,0.24404699
8,301611004.7,0.248944577,0.24405885
8,301611005.8,0.248947282,0.24407113
8,301611006.8,0.248949907,0.24408312
8,301626000.2,0.248944162,0.24405934
8,301636000.1,0.248940577,0.24407299
8,301646000.3,0.248935083,0.24405508
8,301646001.3,0.248937734,0.24406713
8,301646002.4,0.248940359,0.24407917
8,301656000.1,0.248936404,0.24409111
8,301686000.3,0.248914752,0.24388084
8,301686001.4,0.248917668,0.24389419
8,301686002.4,0.248920372,0.24390654
8,301696000.2,0.248918965,0.24393022
8,301706000.2,0.248916574,0.24390431
8,301706000.3,0.248919544,0.24391794
8,301706003.7,0.248934337,0.24398538
8,301706004.9,0.248941654,0.24401881
8,301726000.3,0.248927702,0.24401517
8,301726001.3,0.248930273,0.2440269
8,301726002.4,0.248933057,0.2440396
8,301746000.1,0.248919926,0.24400797
8,301766000.2,0.248908571,0.24387842
8,301766000.3,0.248911169,0.24389027
8,301766001.3,0.24891382,0.24390234
8,301766003.5,0.248916363,0.24391401
8,301776000.2,0.248914347,0.24393487
8,301806000.1,0.248893528,0.24388885
8,301806002.0,0.248903148,0.2439328
8,301811003.3,0.248926325,0.24405347
8,301811004.3,0.248928949,0.24406542
8,301811005.4,0.248932155,0.24408013
8,301811006.4,0.24893515,0.24409373
8,301836000.2,0.248921056,0.24403465
8,301846000.2,0.248919833,0.24405898
8,301846000.3,0.248922669,0.24407198
8,301846001.3,0.248925292,0.24408393
8,301846002.4,0.248927809,0.2440954
8,301866000.1,0.248915717,0.24391918
8,301886000.3,0.248902142,0.24389349
8,301886001.4,0.248904923,0.24390621
8,301886002.4,0.248907546,0.24391824
8,301896000.1,0.248903304,0.24392891
8,301906000.1,0.248898478,0.24388205
8,301911003.5,0.248923819,0.24401276
8,301911005.0,0.248939505,0.24408434
8,301926000.1,0.248931831,0.24407831
8,301926000.3,0.248934348,0.24408975
8,301926001.3,0.248936917,0.2441015
8,301926003.5,0.248939804,0.2441147
8,301966000.2,0.248912579,0.24388833
8,301966000.3,0.2489156,0.24390213
8,301966001.4,0.248918089,0.24391356
8,301966003.6,0.248920922,0.24392653
8,301976000.2,0.248919755,0.24393411
8,301976000.3,0.248924232,0.24394539
8,302006000.1,0.248901704,0.24391268
8,302011001.9,0.248913608,0.24398203
8,302011003.8,0.248934744,0.2440785
8,302011004.8,0.248937498,0.24409102
8,302011005.9,0.248940305,0.24410386
8,302011006.9,0.248943457,0.24411821
8,302036000.1,0.248926671,0.24402316
8,302036000.2,0.248930776,0.24404188
8,302086000.2,0.248930776,0.243837
8,302056001.5,0.248930776,0.2438371
8,302106001.5,0.248886125,0.2438438
8,302111002.8,0.248900011,0.24392228
8,302161002.8,0.248900011,0.24380848
8,302156002.9,0.248900011,0.24380848
8,302206002.9,0.24884186,0.2438287
8,302211003.2,0.248864374,0.24394655
8,302261003.2,0.248864374,0.24377538
8,302256003.6,0.248864374,0.24377544
8,302306003.6,0.248815965,0.24384002
8,302311003.5,0.248836778,0.24395008
8,302361003.5,0.248836778,0.24374966
8,302356004.0,0.248836778,0.24374966
8,302406004.0,0.248792335,0.24383232
8,302411002.2,0.248806874,0.24391371
8,302461002.2,0.248806874,0.24372181
8,302456003.1,0.248806874,0.24372187
8,302506003.1,0.248748888,0.2437424
8,302511003.1,0.248770482,0.24385619
8,302561003.1,0.248770482,0.24368805
8,302556002.5,0.248770482,0.24368808
8,302606002.5,0.248706686,0.24368197
8,302611003.5,0.248732132,0.2438133
8,302661003.5,0.248732132,0.24365245
8,302656001.3,0.248732132,0.24365251
8,302706001.3,0.248664802,0.24363008
8,302711002.7,0.248683713,0.24373165
8,302761002.7,0.248683713,0.2436077
8,302756003.9,0.248683713,0.24360776
8,302806003.9,0.248635229,0.24367142
8,302806006.1,0.248669255,0.24382693
8,302856006.1,0.248669255,0.24359399
8,302856002.5,0.248669255,0.24359399
8,302906002.5,0.248607923,0.2436138
8,302911002.4,0.248623574,0.24370047
8,302961002.4,0.248623574,0.24355169
8,302961003.1,0.248623574,0.24355169
8,303011003.1,0.248567053,0.24359344
8,303061003.1,0.248567053,0.2434996
8,303056002.7,0.248567053,0.24349962
8,303106002.7,0.248506751,0.24350876
8,303156002.7,0.248506751,0.24344394
8,303156000.6,0.248506751,0.24344394
8,303206000.6,0.248429991,0.24339266
8,303256000.6,0.248429991,0.24337326
8,303261001.5,0.248429991,0.24337323
8,303311001.5,0.248356412,0.24335134
8,303361001.5,0.248356412,0.24330544
8,303361002.3,0.248356412,0.24330544
8,303411002.3,0.248293751,0.24331844
8,303461002.3,0.248293751,0.2432477
8,303456001.9,0.248293751,0.24324772
8,303506001.9,0.248224706,0.24321622
8,303556001.9,0.248224706,0.24318412
8,303561001.7,0.248224706,0.24318409
8,303611001.7,0.248153063,0.2431705
8,303661001.7,0.248153063,0.24311812
8,303656002.7,0.248153063,0.24311815
8,303706002.7,0.24809833,0.2431518
8,303756002.7,0.24809833,0.24306752
8,303756001.6,0.24809833,0.24306752
8,303806001.6,0.248029965,0.24305359
8,303856001.6,0.248029965,0.2430045
8,303861003.0,0.248029965,0.24300449
8,303911003.0,0.24796941,0.24304114
8,303961003.0,0.24796941,0.24294859
8,303956001.7,0.24796941,0.2429486
8,304006001.7,0.24789758,0.24290346
8,304056001.7,0.24789758,0.24288237
8,304056001.7,0.24789758,0.24288237
8,304106001.7,0.247830137,0.24287218
8,304156001.7,0.247830137,0.24282028
8,304161001.2,0.247830137,0.2428202
8,304211001.2,0.247754801,0.2427885
8,304261001.2,0.247754801,0.24275069
8,304261003.0,0.247754801,0.24275069
8,304311003.0,0.247698727,0.24279234
8,304361003.0,0.247698727,0.24269894
8,304361002.7,0.247698727,0.24269894
8,304411002.7,0.24764009,0.2427286
8,304461002.7,0.24764009,0.24264482
8,304456000.5,0.24764009,0.24264486
8,304506000.5,0.247567272,0.2425943
8,304556000.5,0.247567272,0.24257778
8,304556004.3,0.247567272,0.24257778
8,304606004.3,0.247519559,0.24265717
8,304656004.3,0.247519559,0.24253361
8,304656002.2,0.247519559,0.24253361
8,304706002.2,0.247457022,0.24254474
8,304756002.2,0.247457022,0.24247585
8,304761004.1,0.247457022,0.24247582
8,304811004.1,0.247405609,0.24255286
8,304861004.1,0.247405609,0.2424283
8,304861003.5,0.247405609,0.2424283
8,304911003.5,0.247349998,0.24247096
8,304961003.5,0.247349998,0.24237686
8,304956004.2,0.247349998,0.24237691
8,305006004.2,0.247294253,0.2424039
8,305056004.2,0.247294253,0.24232541
8,305056001.7,0.247294253,0.24232541
8,305106001.7,0.247227362,0.24231607
8,305106003.7,0.247248153,0.24241143
8,305156003.7,0.247248153,0.24228269
8,305156001.6,0.247248153,0.24228269
8,305206001.6,0.247180198,0.24226828
8,305206003.6,0.247200825,0.24236292
8,305256003.6,0.247200825,0.24223885
8,305256000.7,0.247200825,0.24223885
8,305306000.7,0.247125624,0.24219103
8,305356000.7,0.247125624,0.24216957
8,305356000.4,0.247125624,0.24216957
8,305406000.4,0.247048375,0.24211209
8,305406003.6,0.247063565,0.2421819
8,305406004.9,0.247076111,0.24223945
8,305456004.9,0.247076111,0.24212371
8,305456002.8,0.247076111,0.24212371
8,305506002.8,0.247010976,0.24212179
8,305556002.8,0.247010976,0.2420636
8,305556002.7,0.247010976,0.2420636
8,305606002.7,0.24694761,0.2420696
8,305606004.8,0.246971247,0.24217808
8,305611002.6,0.246982521,0.24224459
8,305661002.6,0.246982521,0.24203697
8,305656001.1,0.246982521,0.24203701
8,305706001.1,0.246915375,0.2420107
8,305756001.1,0.246915375,0.24197505
8,305756002.3,0.246915375,0.24197505
8,305806002.3,0.246853624,0.24198823
8,305806003.8,0.246871778,0.24207161
8,305811003.3,0.246894713,0.24219155
8,305861003.3,0.246894713,0.2419556
8,305856003.3,0.246894713,0.24195562
8,305906003.3,0.24684529,0.24201046
8,305911002.3,0.246860137,0.24209349
8,305961002.3,0.246860137,0.24192348
8,305956003.0,0.246860137,0.2419235
8,306006003.0,0.246808439,0.24196775
8,306006004.4,0.246823209,0.24203557
8,306056004.4,0.246823209,0.24188918
8,306056003.0,0.246823209,0.24188918
8,306106003.0,0.246761394,0.24190164
8,306111002.2,0.246775841,0.24198282
8,306161002.2,0.246775841,0.24184525
8,306156003.2,0.246775841,0.2418453
8,306206003.2,0.246725405,0.24189506
8,306211003.8,0.246750061,0.24202313
8,306261003.8,0.246750061,0.24182117
8,306256001.0,0.246750061,0.24182118
8,306306001.0,0.246682075,0.24179018
8,306356001.0,0.246682075,0.24175844
8,306356003.7,0.246682075,0.24175844
8,306406003.7,0.246632295,0.24182582
8,306406005.5,0.246657698,0.24194252
8,306406007.0,0.246675608,0.24202469
8,306456007.0,0.246675608,0.24175201
8,306456002.8,0.246675608,0.24175201
8,306506002.8,0.246618648,0.24178629
8,306511002.2,0.246633287,0.24186839
8,306561002.2,0.246633287,0.2417127
8,306556001.6,0.246633287,0.24171275
8,306606001.6,0.246569994,0.24170299
8,306606002.9,0.246581239,0.24175473
8,306656002.9,0.246581239,0.2416646
8,306656000.6,0.246581239,0.2416646
8,306706000.6,0.246506139,0.24161513
8,306756000.6,0.246506139,0.24159534
8,306756000.5,0.246506139,0.24159534
8,306806000.5,0.24643033,0.24154243
8,306806002.9,0.246448711,0.24162693
8,306811003.3,0.246468005,0.24173053
8,306861003.3,0.246468005,0.2415599
8,306856001.3,0.246468005,0.24155992
8,306906001.3,0.246402507,0.2415395
8,306911002.8,0.246421638,0.24164228
8,306961002.8,0.246421638,0.24151692
8,306956002.6,0.246421638,0.24151692
8,307006002.6,0.246367144,0.24154705
8,307006004.5,0.246391246,0.24165796
8,307056004.5,0.246391246,0.24148858
8,307056001.9,0.246391246,0.24148858
8,307106001.9,0.246318572,0.24144971
8,307156001.9,0.246318572,0.24142155
8,307156002.4,0.246318572,0.24142155
8,307206002.4,0.246251543,0.24140841
8,307206005.0,0.246278233,0.24153131
8,307206006.6,0.246302033,0.24164073
8,307256006.6,0.246302033,0.24140589
8,307256001.7,0.246302033,0.24140589
8,307306001.7,0.246236388,0.2413991
8,307311003.8,0.246260912,0.24152671
8,307361003.8,0.246260912,0.24136773
8,307356002.2,0.246260912,0.24136776
8,307406002.2,0.24620326,0.24138282
8,307411003.0,0.246217888,0.24146488
8,307461003.0,0.246217888,0.24132779
8,307456002.6,0.246217888,0.24132784
8,307506002.6,0.24616339,0.24135736
8,307556002.6,0.24616339,0.2412774
8,307556002.6,0.24616339,0.2412774
8,307606002.6,0.24610482,0.24130279
8,307606005.1,0.246136053,0.24144663
8,307606006.5,0.246150304,0.24151203
8,307656006.5,0.246150304,0.24126486
8,307656002.5,0.246150304,0.24126486
8,307706002.5,0.246085027,0.24125922
8,307756002.5,0.246085027,0.24120459
8,307756002.0,0.246085027,0.24120459
8,307806002.0,0.24602135,0.24120615
8,307806003.7,0.246040737,0.24129547
8,307806004.9,0.246050119,0.24133874
8,307856004.9,0.246050119,0.2411722
8,307856002.1,0.246050119,0.2411722
8,307906002.1,0.245987306,0.24117757
8,307956002.1,0.245987306,0.24111418
8,307956002.2,0.245987306,0.24111418
8,308006002.2,0.245925623,0.24112462
8,308006004.1,0.245947803,0.24122675
8,308011002.9,0.245967681,0.24133293
8,308046000.3,0.245942359,0.24131921
8,308046001.3,0.245944721,0.24133004
8,308046002.4,0.245947292,0.24134192
8,308066000.2,0.245936468,0.24111393
8,308076000.1,0.245932458,0.24112491
8,308086000.3,0.245927124,0.2411298
8,308086001.3,0.24592972,0.24114178
8,308086002.4,0.245932342,0.2411538
8,308096000.1,0.245928568,0.24116586
8,308106001.5,0.2459331,0.24118829
8,308106003.2,0.24594969,0.24126461
8,308126000.1,0.245937389,0.24124786
8,308126000.3,0.245939907,0.24124478
8,308126002.4,0.24594245,0.24125645
8,308126003.5,0.24594502,0.24126826
8,308136000.2,0.24594335,0.24129
8,308156000.1,0.245931437,0.24124935
8,308166000.3,0.245926286,0.24114768
8,308166001.4,0.245929089,0.24116063
8,308166002.4,0.245931918,0.24117367
8,308186000.1,0.245919308,0.24113262
8,308206002.2,0.245921934,0.24116538
8,308206003.6,0.245934859,0.24122487
8,308211001.4,0.245942966,0.24127693
8,308211003.3,0.245960927,0.24135959
8,308211004.3,0.245963599,0.2413719
8,308211005.4,0.245966168,0.24138367
8,308211006.4,0.245968789,0.24139571
8,308216000.2,0.245972668,0.24142818
8,308226000.2,0.24597141,0.24142058
8,308246000.1,0.245960226,0.24141549
8,308246000.3,0.2459629,0.2414278
8,308246001.3,0.245965338,0.241439
8,308246003.5,0.245968088,0.24145165
8,308266000.1,0.245955298,0.24119562
8,308286000.3,0.245941911,0.24113888
8,308286001.3,0.245944894,0.24115257
8,308286002.4,0.245947566,0.24116497
8,308296000.1,0.245943483,0.2411756
8,308296000.3,0.245949529,0.24117592
8,308306001.2,0.245951644,0.2411959
8,308311004.1,0.245980841,0.24134514
8,308311005.9,0.2460092,0.24147558
8,308326000.1,0.246001414,0.24147208
8,308326000.3,0.246004372,0.24148567
8,308326001.4,0.246006836,0.24149701
8,308326003.5,0.246009481,0.24150915
8,308356000.1,0.245989726,0.24143949
8,308356000.3,0.245994422,0.241461
8,308366000.3,0.245989143,0.24120188
8,308366001.3,0.245991762,0.24121399
8,308366002.4,0.245994278,0.24122554
8,308376000.1,0.24599022,0.24123622
8,308406000.1,0.245970104,0.24118656
8,308406002.5,0.245984343,0.24121937
8,308411002.9,0.246003934,0.24132442
8,308411004.3,0.246020352,0.24140011
8,308411005.4,0.246023283,0.24141352
8,308411006.4,0.246026265,0.24142729
8,308411007.5,0.246028858,0.24143924
8,308416000.1,0.246028714,0.24145329
8,308446000.3,0.24600756,0.24140055
8,308446001.3,0.246010023,0.24141192
8,308446002.4,0.246012772,0.24142458
8,308456000.2,0.246011282,0.24143302
8,308456000.3,0.246014135,0.24144614
8,308476000.1,0.246002515,0.2412056
8,308486000.3,0.245997134,0.24121022
8,308486001.3,0.246000038,0.24122362
8,308486002.4,0.246002942,0.24123701
8,308506000.1,0.245990729,0.24120998
8,308506000.5,0.245994749,0.241194
8,308506004.1,0.246014894,0.24128698
8,308516000.1,0.246010839,0.24129768
8,308526000.3,0.246005354,0.2412858
8,308526001.3,0.246007895,0.24129751
8,308526002.4,0.246010876,0.24131127
8,308546000.2,0.24600188,0.24129756
8,308566000.3,0.245988398,0.24117656
8,308566001.3,0.245991456,0.24119069
8,308566002.4,0.245994074,0.24120282
8,308576000.1,0.245990356,0.24121508
8,308576000.3,0.245995955,0.24123165
8,308606002.3,0.245990757,0.24124984
8,308606003.8,0.246009031,0.24133419
8,308611003.6,0.246034209,0.24146481
8,308611005.0,0.246050616,0.24154034
8,308611006.1,0.24605313,0.24155194
8,308611007.1,0.246055981,0.24156499
8,308611008.1,0.246058468,0.24157643
8,308616000.2,0.246059932,0.24159789
8,308636000.1,0.246048705,0.2415385
8,308636000.3,0.246053759,0.2415618
8,308646000.3,0.246048586,0.2415673
8,308646001.4,0.246051436,0.24158035
8,308646002.4,0.246054261,0.2415935
8,308686000.2,0.246028884,0.24122271
8,308686000.3,0.246031501,0.24123481
8,308686000.3,0.246034611,0.24124917
8,308686001.3,0.246037228,0.24124256
8,308686002.4,0.246040285,0.24125662
8,308706000.2,0.24603054,0.2412392
8,308706003.0,0.246048808,0.24132359
8,308711001.4,0.246056848,0.24137537
8,308711003.6,0.246077889,0.24147235
8,308726000.3,0.246068812,0.24147452
8,308726001.4,0.246071324,0.24148616
8,308726002.4,0.246073915,0.24149807
8,308746000.1,0.246061993,0.2414358
8,308746000.3,0.246066346,0.24145585
8,308756000.1,0.246062548,0.24146771
8,308766000.3,0.246057066,0.24125919
8,308766001.3,0.246059734,0.24127147
8,308766002.3,0.246062116,0.24128252
8,308786000.1,0.246048927,0.24125092
8,308806003.0,0.246057652,0.24130374
8,308806005.4,0.24608967,0.24145149
8,308811003.4,0.246113743,0.24157707
8,308811004.5,0.246116462,0.24158967
8,308811005.5,0.246119596,0.24160399
8,308811006.6,0.246122186,0.24161589
8,308816000.1,0.2461216,0.24162789
8,308816000.3,0.246128439,0.24165021
8,308846000.3,0.246107121,0.24161129
8,308846001.3,0.246109633,0.24162291
8,308846002.4,0.246112196,0.24163471
8,308856000.2,0.246110498,0.24165615
8,308876000.2,0.246099664,0.24128293
8,308876000.3,0.246104404,0.24130484
8,308886000.2,0.246098794,0.24130839
8,308886001.3,0.24610159,0.24132131
8,308886002.3,0.246104101,0.24133289
8,308906002.9,0.246112122,0.24137735
8,308906004.0,0.246115877,0.2413947
8,308926000.1,0.246104685,0.24140182
8,308926000.2,0.246107016,0.2413937
8,308926000.3,0.246109761,0.24140638
8,308926001.3,0.246112194,0.2414001
8,308926003.5,0.246114756,0.24141188
8,308936000.2,0.24611223,0.24142975
8,308966000.3,0.246090974,0.2412888
8,308966001.3,0.246093873,0.24130227
8,308966002.4,0.246096384,0.24131384
8,308976000.1,0.246092823,0.24132684
8,308986000.1,0.246088897,0.24128325
8,309006003.2,0.246093653,0.24134411
8,309006004.8,0.246114,0.24143805
8,309011003.9,0.246141837,0.2415811
8,309061003.9,0.246141837,0.24124993
8,309056002.7,0.246141837,0.24124995
8,309106002.7,0.246082571,0.24125634
8,309111002.3,0.246097251,0.24133897
8,309161002.3,0.246097251,0.2412086
8,309156002.9,0.246097251,0.24120861
8,309206002.9,0.246045159,0.241248
8,309211002.6,0.246056626,0.24131581
8,309261002.6,0.246056626,0.24117088
8,309256001.6,0.246056626,0.24117093
8,309306001.6,0.245993934,0.24116115
8,309311002.3,0.246008501,0.24124329
8,309361002.3,0.246008501,0.24112631
8,309356003.3,0.246008501,0.24112634
8,309406003.3,0.245959882,0.24118158
8,309411003.3,0.24597804,0.24128027
8,309461003.3,0.24597804,0.24109794
8,309456002.5,0.24597804,0.24109805
8,309506002.5,0.245916937,0.24109532
8,309506005.0,0.245943196,0.2412168
8,309556005.0,0.245943196,0.24106556
8,309556003.6,0.245943196,0.24106556
8,309606003.6,0.245892855,0.24112733
8,309611003.7,0.245919063,0.24126324
8,309661003.7,0.245919063,0.24104293
8,309656000.5,0.245919063,0.24104293
8,309706000.5,0.245848023,0.24099398
8,309711004.3,0.245876675,0.24114145
8,309761004.3,0.245876675,0.24100359
8,309756002.2,0.245876675,0.24100362
8,309806002.2,0.245819614,0.24101937
8,309811002.7,0.245832509,0.24109371
8,309861002.7,0.245832509,0.24096262
8,309856001.5,0.245832509,0.24096265
8,309906001.5,0.245769826,0.24095215
8,309956001.5,0.245769826,0.24090476
8,309956003.2,0.245769826,0.24090476
8,310006003.2,0.245716842,0.24095379
8,310006004.6,0.245732014,0.24102397
8,310006005.8,0.245738671,0.24105483
8,310056005.8,0.245738671,0.24087569
8,310996002.2,0.245738671,0.24087095
8,311046002.2,0.244927192,0.24016522
8,311046005.2,0.244943856,0.24024242
8,311046009.7,0.244974999,0.24038655
8,311046012.0,0.24499565,0.24048203
8,311046014.9,0.245007351,0.24053608
8,311046018.0,0.245022626,0.24060656
8,311046020.6,0.245030751,0.24064404
8,311051003.7,0.245043569,0.24071756
8,311051006.4,0.245060593,0.24079598
8,311051009.9,0.245086695,0.24091604
8,311056002.6,0.245103851,0.2410092
8,311056004.2,0.245124836,0.24110556
8,311056005.5,0.245136923,0.241161
8,311056007.0,0.245154642,0.24124216
8,311056009.5,0.245185528,0.2413834
8,311056010.7,0.245193423,0.24141948
8,311056012.2,0.245209368,0.24149224
8,311106003.3,0.245197094,0.24086641
8,311106005.1,0.245222062,0.24090403
8,311106006.3,0.245231858,0.24090455
8,311106007.8,0.245249214,0.24091922
8,311111002.5,0.245258083,0.24077234
8,311161002.5,0.245258083,0.24042992
8,311156003.5,0.245258083,0.24042994
8,311206003.5,0.245211748,0.24049355
8,311211002.2,0.245225495,0.24057195
8,311261002.2,0.245225495,0.24039955
8,311256002.2,0.245225495,0.2403996
8,311306002.2,0.245168469,0.24041352
8,311311002.6,0.245185706,0.2405081
8,311361002.6,0.245185706,0.24036263
8,311356003.8,0.245185706,0.24036267
8,311406003.8,0.245142094,0.24043868
8,311411004.0,0.245170296,0.24058403
8,311461004.0,0.245170296,0.24034803
8,311456001.9,0.245170296,0.24034801
8,311506001.9,0.24511104,0.24035135
8,311556001.9,0.24511104,0.2402932
8,311556001.7,0.24511104,0.2402932
8,311606001.7,0.245046063,0.24028452
8,311606004.8,0.245078512,0.24043515
8,311606006.4,0.245098074,0.24052575
8,311656006.4,0.245098074,0.24028085
8,311656001.7,0.245098074,0.24028085
8,311706001.7,0.245033075,0.2402719
8,311711003.2,0.245055065,0.24038865
8,311761003.2,0.245055065,0.24024093
8,311756002.0,0.245055065,0.24024095
8,311806002.0,0.244996439,0.24024683
8,311806003.4,0.245012422,0.24032108
8,311856003.4,0.245012422,0.2402014
8,311856002.7,0.245012422,0.2402014
8,311906002.7,0.244949669,0.24020262
8,311956002.7,0.244949669,0.24014342
8,311956003.7,0.244949669,0.24014342
8,312006003.7,0.244901057,0.24021016
8,312006005.8,0.244933849,0.24036235
8,312006007.3,0.244950617,0.24043992
8,312011003.3,0.244973232,0.24055922
8,312011004.3,0.244975667,0.24057044
8,312011005.3,0.244978179,0.24058206
8,312011006.4,0.244980768,0.24059403
8,312026000.1,0.244971868,0.24059643
8,312026000.2,0.244974816,0.24061012
8,312036000.1,0.244971529,0.24062385
8,312046000.3,0.24496655,0.2406299
8,312046001.4,0.24496901,0.24064128
8,312046002.4,0.244971522,0.2406529
8,312086000.1,0.24494456,0.24020101
8,312086000.3,0.244946995,0.24019518
8,312086001.3,0.244949404,0.24020645
8,312086003.5,0.244952017,0.24021862
8,312096000.1,0.244948375,0.2402309
8,312096000.3,0.244954142,0.24025773
8,312106002.8,0.24496913,0.24032728
8,312111001.2,0.244974921,0.24036877
8,312111003.8,0.244999731,0.24048378
8,312126000.3,0.244990677,0.24048555
8,312126001.3,0.244993239,0.24049737
8,312126002.4,0.244995622,0.2405084
8,312136000.1,0.244991209,0.24051712
8,312146000.1,0.244986385,0.24047966
8,312166000.2,0.244976429,0.24024107
8,312166000.3,0.244979043,0.24025318
8,312166001.3,0.244981707,0.2402656
8,312166003.6,0.244984166,0.24027707
8,312206000.2,0.244957727,0.2402184
8,312206000.4,0.244964056,0.24024779
8,312206002.2,0.244974662,0.24029706
8,312206004.7,0.244985423,0.24034707
8,312206005.8,0.244988215,0.24036007
8,312206006.8,0.244991007,0.240373
8,312206007.9,0.24499362,0.24038517
8,312216000.1,0.244989904,0.24039702
8,312246000.3,0.244969005,0.24033734
8,312246001.3,0.244971515,0.24034896
8,312246002.4,0.244974435,0.24036257
8,312266000.1,0.244962769,0.24021444
8,312276000.1,0.244959075,0.24021107
8,312286000.3,0.24495392,0.24021636
8,312286001.3,0.24495666,0.24022916
8,312286002.4,0.244959119,0.24024053
8,312296000.3,0.244960909,0.24026826
8,312306003.9,0.244984698,0.24038775
8,312306005.4,0.245002679,0.24047112
8,312311003.4,0.245025962,0.24059357
8,312311004.7,0.245039306,0.24065539
8,312316000.1,0.245039434,0.24065557
8,312326000.3,0.245034124,0.24064465
8,312326001.3,0.245036787,0.240657
8,312326002.4,0.245039169,0.24066804
8,312346000.2,0.245029166,0.24065056
8,312346000.3,0.245032701,0.2406669
8,312366000.3,0.245019624,0.24027799
8,312366001.3,0.245022236,0.24029016
8,312366002.4,0.245024822,0.24030223
8,312376000.1,0.245021256,0.24031487
8,312406002.0,0.245013859,0.2403054
8,312406004.5,0.245041436,0.24043359
8,312411003.0,0.245061535,0.2405415
8,312411004.0,0.245063967,0.2405528
8,312411005.0,0.24506645,0.2405643
8,312411006.1,0.245069061,0.24057639
8,312416000.2,0.245069958,0.24059516
8,312416000.3,0.245076308,0.24061486
8,312426000.1,0.245070871,0.24059942
8,312446000.3,0.245057591,0.24058017
8,312446001.3,0.245060099,0.24059187
8,312446002.3,0.245062479,0.24060287
8,312466000.1,0.245051071,0.24032773
8,312476000.2,0.245048068,0.24029231
8,312486000.2,0.245045064,0.24030766
8,312486000.3,0.245047624,0.24031952
8,312486001.3,0.245050286,0.24033186
8,312486003.5,0.24505287,0.24034397
8,312506001.8,0.245051882,0.24037062
8,312511001.1,0.245057101,0.24040946
8,312511003.9,0.245082826,0.24052896
8,312526000.1,0.245074547,0.24051836
8,312526000.3,0.245077081,0.24051206
8,312526002.4,0.245079588,0.24052374
8,312526003.5,0.245082506,0.24053732
8,312536000.1,0.245079274,0.24055149
8,312556000.2,0.245068864,0.24051432
8,312566000.3,0.245063686,0.2403345
8,312566001.4,0.245066858,0.2403493
8,312566002.4,0.245069468,0.24036148
8,312576000.1,0.24506575,0.24036036
8,312586000.1,0.245061033,0.24033791
8,312606000.1,0.245049705,0.2403265
8,312606003.2,0.24507102,0.24040602
8,312606004.4,0.245079464,0.24044524
8,312611002.9,0.245099396,0.24055246
8,312611004.0,0.24510198,0.24056447
8,312611005.0,0.245104487,0.2405761
8,312611006.1,0.245107276,0.24058901
8,312636000.1,0.245091467,0.24053006
8,312646000.1,0.245088106,0.2405437
8,312646000.3,0.245090844,0.24055636
8,312646001.3,0.245093376,0.2405681
8,312646003.5,0.245096036,0.24058042
8,312666000.1,0.245084122,0.24033771
8,312686000.3,0.245071132,0.24032159
8,312686001.3,0.245073945,0.24033472
